# 
# 06/05/2021 21:23:55
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P281 - V01 [m s^-1],P282 - V02 [m s^-1],P283 - V03 [m s^-1],P284 - V04 [m s^-1],P296 - P01 [Pa],P297 - P02 [Pa],P298 - P03 [Pa],P299 - P04 [Pa],P311 - TC01 [K],P312 - TC02 [K],P313 - TC03 [K]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P248,P249,P250,P251,P281,P282,P283,P284,P296,P297,P298,P299,P311,P312,P313
DP 973,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,17.041,1.225,1.225,1.225,1.225,290.942,291.419,291.82,292.225,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,299.388,299.97,300.383
DP 974,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,17.347,1.225,1.225,1.225,1.225,291.248,291.725,292.126,292.531,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,299.694,300.276,300.689
DP 975,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,17.653,1.225,1.225,1.225,1.225,291.554,292.031,292.432,292.837,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,300,300.582,300.995
DP 976,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,17.959,1.225,1.225,1.225,1.225,291.86,292.337,292.738,293.143,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,300.306,300.888,301.301
DP 977,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,18.265,1.225,1.225,1.225,1.225,292.166,292.643,293.044,293.449,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,300.612,301.194,301.607
DP 978,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,18.571,1.225,1.225,1.225,1.225,292.472,292.949,293.35,293.755,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,300.918,301.5,301.913
DP 979,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,18.878,1.225,1.225,1.225,1.225,292.779,293.256,293.657,294.062,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,301.225,301.807,302.22
DP 980,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,19.184,1.225,1.225,1.225,1.225,293.085,293.562,293.963,294.368,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,301.531,302.113,302.526
DP 981,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,19.49,1.225,1.225,1.225,1.225,293.391,293.868,294.269,294.674,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,301.837,302.419,302.832
DP 982,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,19.796,1.225,1.225,1.225,1.225,293.697,294.174,294.575,294.98,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,302.143,302.725,303.138
DP 983,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,20.102,1.225,1.225,1.225,1.225,294.003,294.48,294.881,295.286,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,302.449,303.031,303.444
DP 984,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,20.408,1.225,1.225,1.225,1.225,294.309,294.786,295.187,295.592,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,302.755,303.337,303.75
DP 985,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,20.714,1.225,1.225,1.225,1.225,294.615,295.092,295.493,295.898,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,303.061,303.643,304.056
DP 986,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,21.02,1.225,1.225,1.225,1.225,294.921,295.398,295.799,296.204,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,303.367,303.949,304.362
DP 987,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,21.327,1.225,1.225,1.225,1.225,295.228,295.705,296.106,296.511,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,303.674,304.256,304.669
DP 988,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,21.633,1.225,1.225,1.225,1.225,295.534,296.011,296.412,296.817,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,303.98,304.562,304.975
DP 989,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,21.939,1.225,1.225,1.225,1.225,295.84,296.317,296.718,297.123,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,304.286,304.868,305.281
DP 990,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,22.245,1.225,1.225,1.225,1.225,296.146,296.623,297.024,297.429,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,304.592,305.174,305.587
DP 991,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,22.551,1.225,1.225,1.225,1.225,296.452,296.929,297.33,297.735,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,304.898,305.48,305.893
DP 992,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,22.857,1.225,1.225,1.225,1.225,296.758,297.235,297.636,298.041,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,305.204,305.786,306.199
DP 993,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,23.163,1.225,1.225,1.225,1.225,297.064,297.541,297.942,298.347,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,305.51,306.092,306.505
DP 994,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,23.469,1.225,1.225,1.225,1.225,297.37,297.847,298.248,298.653,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,305.816,306.398,306.811
DP 995,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,23.776,1.225,1.225,1.225,1.225,297.677,298.154,298.555,298.96,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,306.123,306.705,307.118
DP 996,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,24.082,1.225,1.225,1.225,1.225,297.983,298.46,298.861,299.266,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,306.429,307.011,307.424
DP 997,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,24.388,1.225,1.225,1.225,1.225,298.289,298.766,299.167,299.572,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,306.735,307.317,307.73
DP 998,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,24.694,1.225,1.225,1.225,1.225,298.595,299.072,299.473,299.878,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,307.041,307.623,308.036
DP 999,1.2,-50,30,27.75,2.25,223.8,223.8,336.50415091384207,25.5,56.1,3,97.168050304614013,3,78.584025152307021,55.8,56.1,2,97.168050304614013,2,15,3.3195835123697392E-05,11.25,0.032,150.25,0.03,0.025500000000000002,0.015,1.2,122003.25688172974,1.3134609031536684,25,1.225,1.225,1.225,1.225,298.901,299.378,299.779,300.184,7.76582,7.52571,7.43946,7.2575,78.2516,53.0851,27.1885,3.21852,307.347,307.929,308.342
DP 1000,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,1,0.03,0.0205,0.015,0.6,20974.979916014214,0.00874183629386801,13.75,1.225,1.225,1.225,1.225,291.449,301.55,313.229,323.483,0.105074,0.0822349,0.0727917,0.0739466,0.0242021,0.0149607,0.00745594,-0.000375496,303.121,315.265,327.444
DP 1001,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,5.061,0.03,0.0205,0.015,0.6,20974.979916014214,0.044242433483265987,13.75,1.225,1.225,1.225,1.225,287.906,289.728,291.834,293.814,0.539082,0.451085,0.401709,0.385815,0.360383,0.216991,0.104067,-0.00893122,293.353,296.117,298.454
DP 1002,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,9.122,0.03,0.0205,0.015,0.6,20974.979916014214,0.079743030672663973,13.75,1.225,1.225,1.225,1.225,287.511,288.521,289.657,290.752,0.963346,0.819267,0.738698,0.697071,1.07385,0.651564,0.30644,-0.0233929,291.61,293.232,294.51
DP 1003,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,13.184,0.03,0.0205,0.015,0.6,20974.979916014214,0.11525236969835581,13.75,1.225,1.225,1.225,1.225,287.357,288.058,288.838,289.599,1.38521,1.18365,1.06768,1.00848,2.16031,1.31579,0.622079,-0.0405222,290.767,291.931,292.824
DP 1004,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,17.245,0.03,0.0205,0.015,0.6,20974.979916014214,0.1507529668877538,13.75,1.225,1.225,1.225,1.225,287.272,287.81,288.404,288.988,1.807,1.54621,1.39634,1.31947,3.60834,2.20779,1.04683,-0.0600232,290.242,291.156,291.848
DP 1005,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,21.306,0.03,0.0205,0.015,0.6,20974.979916014214,0.1862535640771518,13.75,1.225,1.225,1.225,1.225,287.218,287.655,288.134,288.61,2.22838,1.90613,1.72346,1.62806,5.41782,3.32237,1.5765,-0.0822356,289.872,290.629,291.197
DP 1006,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,25.367,0.03,0.0205,0.015,0.6,20974.979916014214,0.22175416126654979,13.75,1.225,1.225,1.225,1.225,287.18,287.548,287.95,288.352,2.64717,2.26481,2.04848,1.93781,7.59538,4.65795,2.21277,-0.110992,289.594,290.241,290.725
DP 1007,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,29.429,0.03,0.0205,0.015,0.6,20974.979916014214,0.2572635002922416,13.75,1.225,1.225,1.225,1.225,287.151,287.471,287.817,288.164,3.06487,2.62225,2.37311,2.24586,10.1359,6.20822,2.95227,-0.140459,289.375,289.941,290.365
DP 1008,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,33.49,0.03,0.0205,0.015,0.6,20974.979916014214,0.29276409748163956,13.75,1.225,1.225,1.225,1.225,287.128,287.411,287.715,288.022,3.48179,2.97929,2.69668,2.55333,13.0441,7.9826,3.80361,-0.171898,289.194,289.699,290.078
DP 1009,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,37.551,0.03,0.0205,0.015,0.6,20974.979916014214,0.32826469467103758,13.75,1.225,1.225,1.225,1.225,287.109,287.363,287.634,287.909,3.8992,3.33528,3.01916,2.85927,16.3175,9.98032,4.76211,-0.200367,289.041,289.499,289.841
DP 1010,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,41.612,0.03,0.0205,0.015,0.6,20974.979916014214,0.36376529186043555,13.75,1.225,1.225,1.225,1.225,287.093,287.324,287.569,287.818,4.31649,3.69199,3.33933,3.16391,19.948,12.1914,5.82929,-0.232414,288.907,289.329,289.642
DP 1011,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,45.673,0.03,0.0205,0.015,0.6,20974.979916014214,0.39926588904983351,13.75,1.225,1.225,1.225,1.225,287.08,287.292,287.514,287.743,4.73565,4.04449,3.66133,3.47017,23.8982,14.6111,6.98016,-0.283166,288.786,289.182,289.471
DP 1012,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,49.735,0.03,0.0205,0.015,0.6,20974.979916014214,0.43477522807552538,13.75,1.225,1.225,1.225,1.225,287.07,287.263,287.467,287.678,5.15601,4.39856,3.98503,3.77665,28.1869,17.2403,8.21342,-0.355069,288.672,289.052,289.324
DP 1013,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,53.796,0.03,0.0205,0.015,0.6,20974.979916014214,0.4702758252649234,13.75,1.225,1.225,1.225,1.225,287.062,287.238,287.428,287.623,5.57653,4.7525,4.30584,4.08418,32.7704,20.0631,9.56352,-0.442688,288.57,288.937,289.193
DP 1014,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,57.857,0.03,0.0205,0.015,0.6,20974.979916014214,0.50577642245432131,13.75,1.225,1.225,1.225,1.225,287.041,287.215,287.393,287.576,5.9983,5.10782,4.62725,4.39039,37.6491,23.0862,11,-0.540034,288.479,288.83,289.074
DP 1015,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,61.918,0.03,0.0205,0.015,0.6,20974.979916014214,0.54127701964371933,13.75,1.225,1.225,1.225,1.225,287.032,287.195,287.363,287.534,6.42032,5.46479,4.94817,4.69839,42.8183,26.3253,12.5416,-0.648457,288.398,288.733,288.967
DP 1016,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,65.98,0.03,0.0205,0.015,0.6,20974.979916014214,0.57678635866941119,13.75,1.225,1.225,1.225,1.225,287.023,287.177,287.335,287.496,6.84222,5.82302,5.2693,5.00746,48.2968,29.7565,14.181,-0.774873,288.326,288.643,288.867
DP 1017,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,70.041,0.03,0.0205,0.015,0.6,20974.979916014214,0.6122869558588091,13.75,1.225,1.225,1.225,1.225,287.016,287.161,287.311,287.462,7.26424,6.17794,5.58984,5.31621,54.0486,33.3939,15.9076,-0.904685,288.261,288.562,288.777
DP 1018,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,74.102,0.03,0.0205,0.015,0.6,20974.979916014214,0.64778755304820712,13.75,1.225,1.225,1.225,1.225,287.009,287.147,287.289,287.432,7.6867,6.53349,5.91128,5.63132,60.0118,37.1534,17.6932,-1.1305,288.204,288.488,288.694
DP 1019,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,78.163,0.03,0.0205,0.015,0.6,20974.979916014214,0.683288150237605,13.75,1.225,1.225,1.225,1.225,287.013,287.134,287.269,287.404,8.10919,6.88684,6.23422,5.94436,66.2954,41.1779,19.567,-1.34546,288.154,288.423,288.619
DP 1020,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,82.224,0.03,0.0205,0.015,0.6,20974.979916014214,0.71878874742700316,13.75,1.225,1.225,1.225,1.225,287.008,287.122,287.25,287.38,8.52847,7.23743,6.55957,6.25665,72.8495,45.3806,21.5338,-1.54483,288.109,288.363,288.55
DP 1021,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,86.286,0.03,0.0205,0.015,0.6,20974.979916014214,0.754298086452695,13.75,1.225,1.225,1.225,1.225,286.993,287.112,287.234,287.357,8.95134,7.58945,6.87924,6.56862,79.5282,49.701,23.6012,-1.79014,288.069,288.309,288.488
DP 1022,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,90.347,0.03,0.0205,0.015,0.6,20974.979916014214,0.78979868364209294,13.75,1.225,1.225,1.225,1.225,286.989,287.103,287.219,287.336,9.37471,7.9387,7.20132,6.87422,86.4252,54.1672,25.7459,-1.98412,288.034,288.262,288.432
DP 1023,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,94.408,0.03,0.0205,0.015,0.6,20974.979916014214,0.82529928083149084,13.75,1.225,1.225,1.225,1.225,286.993,287.094,287.205,287.318,9.79532,8.28416,7.52222,7.18609,93.5366,58.8038,27.9518,-2.2544,288.002,288.22,288.381
DP 1024,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,3.75,0.032,98.469,0.03,0.0205,0.015,0.6,20974.979916014214,0.86079987802088875,13.75,1.225,1.225,1.225,1.225,286.981,287.086,287.193,287.3,10.2152,8.62868,7.84257,7.49152,100.907,63.7361,30.2638,-2.48739,287.972,288.18,288.333
